tweet_id,label,root_tweet_text,clean_text
83,fake,"Coronavirus draws scrutiny to labs handling deadly pathogens, but scientists dismiss theory that humans contracted the virus through an accident at a facility in Wuhan https://t.co/JsiOW6vOpH",coronavirus draws scrutiny to labs handling deadly pathogens but scientists dismiss theory that humans contracted the virus through an accident at a facility in wuhan
84,fake,"I have tweeted a link to the text transcript, which makes the cognitive impairment even more vivid. Impaired Trump says Coronavirus is not so bad thanks to him. #Presidementia #TrumpDementia ... https://t.co/pzJzZYpg5Z https://t.co/8DUUmr6L5d",i have tweeted a link to the text transcript which makes the cognitive impairment even more vivid impaired trump says coronavirus is not so bad thanks to him presidementia trumpdementia
85,real,Here it is again. RT The coronavirus is the first true social-media “infodemic” - via @techreview https://t.co/ReVugS4ljb,here it is again rt the coronavirus is the first true social media infodemic via techreview
86,real,"The increase in the general public buying surgical face masks has resulted in mask shortages for some #HealthCareWorkers. So should you wear a face mask to protect yourself from the #COVID19 virus, even if you're not sick? https://t.co/kxoHiPxFoG https://t.co/UFKVxWWloa",the increase in the general public buying surgical face masks has resulted in mask shortages for some healthcareworkers so should you wear a face mask to protect yourself from the covid virus even if you re not sick
87,fake,Pelosi [D-CA] plays politics with corona virus https://t.co/jKCIWFFXrm,pelosi d ca plays politics with corona virus
88,fake,Wow if this is true😬\n\n⁦@J9Dalton⁩\n\nVatican confirms Pope Francis and two aides test positive for Coronavirus - MCM https://t.co/YlHL3IZEUL,wow if this is true n n j dalton n nvatican confirms pope francis and two aides test positive for coronavirus mcm
89,real,"We are providing an extra €37 million for new research to fight #COVID19. This will enable 17 projects to tackle the outbreak on several fronts: vaccines, diagnostics, treatments, and medical systems.\n\nMore on the EU response to coronavirus ⬇️ https://t.co/JrdToMwTOB https://t.co/YiEmRWAlPJ",we are providing an extra million for new research to fight covid this will enable projects to tackle the outbreak on several fronts vaccines diagnostics treatments and medical systems n nmore on the eu response to coronavirus
90,real,"As the COVID-19 (#coronavirus) outbreak progresses around the world, infectious diseases specialist @DrPritishTosh explains how Mayo Clinic is planning to respond to the potential for large-scale #CommunitySpread of #COVID19. https://t.co/mcTkkj6yYr https://t.co/T2H0BQqyCt",as the covid coronavirus outbreak progresses around the world infectious diseases specialist drpritishtosh explains how mayo clinic is planning to respond to the potential for large scale communityspread of covid
91,real,"Consumers compensate for a perceived loss of control by buying products designed to fill a basic need, solve a problem, or accomplish a task. https://t.co/VgMtb6Draz",consumers compensate for a perceived loss of control by buying products designed to fill a basic need solve a problem or accomplish a task
92,real,"As reported cases of #COVID19 continue to climb worldwide, the information about this new #coronavirus is rapidly evolving. @DrPritishTosh offers one of the most important things he wants people to know about this virus. https://t.co/ULdVX4N0CX https://t.co/9D0WtKOv1F",as reported cases of covid continue to climb worldwide the information about this new coronavirus is rapidly evolving drpritishtosh offers one of the most important things he wants people to know about this virus
93,fake,#Coronavirus was produced in a laboratory: Former CIA intel officer \n\nhttps://t.co/ExApZE47OC,coronavirus was produced in a laboratory former cia intel officer n n
94,real,"Our webpage on #COVID19 gives information on key activities across medical, civil protection, mobility, economy and statistics angles, most recent studies and general information.\nFind out more here ⬇️",our webpage on covid gives information on key activities across medical civil protection mobility economy and statistics angles most recent studies and general information nfind out more here
95,fake,****URGENT RECALL*****\n\nSupermarkets are currently recalling toilet paper as the cardboard roll inserts are imported from China and there are strong fears the cardboard has been contaminated with the coronavirus.The most recent purchases are deemed most likely to be contaminated. https://t.co/ebCnLGzn1g,urgent recall n nsupermarkets are currently recalling toilet paper as the cardboard roll inserts are imported from china and there are strong fears the cardboard has been contaminated with the coronavirus the most recent purchases are deemed most likely to be contaminated
96,fake,"US military to deploy troops to #Mexico border to halt illegal crossings, virus spread\n\n#CoronaVirus \n\nhttps://t.co/dwEJRxd1QY",us military to deploy troops to mexico border to halt illegal crossings virus spread n n coronavirus n n
97,real,this list of dubious / outright false ways to deal with COV has gone viral on Italian WhatsApp as well - associated to a different person.\n\n(🇮🇹 version: https://t.co/C0hozDHobY)\n\nhttps://t.co/u1cS5qeimL,this list of dubious outright false ways to deal with cov has gone viral on italian whatsapp as well associated to a different person n n version n n
98,real,"“The best defense against potentially infected money is simple: Don’t touch your face or eat food after handling cash without washing your hands, and always wash your hands thoroughly after coming into contact with any money.” https://t.co/39PKG8FSwN",the best defense against potentially infected money is simple don t touch your face or eat food after handling cash without washing your hands and always wash your hands thoroughly after coming into contact with any money
99,real,"Just one week ago, the CDC was saying that because the U.S. had ""aggressively controlled our borders,"" that ""allow[ed] us to control our efforts"" by ""focus[ing] surveillance for those at highest risk"" – i.e., by only testing those who'd been to China.\nhttps://t.co/sQZ3n7BdMc https://t.co/71SmkFFldJ",just one week ago the cdc was saying that because the u s had aggressively controlled our borders that allow ed us to control our efforts by focus ing surveillance for those at highest risk i e by only testing those who d been to china n
100,fake,"#Italy Sources confirm the military tanks inside #Palermo city, Sicily, are not linked to COVID-19 or local prison riots, but they were coming back from a drill in Sardinia. \n@StateDept @MossadNews @rnovoa @MFS001 @Rose45Rose1237 https://t.co/rsNKIdZJAU",italy sources confirm the military tanks inside palermo city sicily are not linked to covid or local prison riots but they were coming back from a drill in sardinia n statedept mossadnews rnovoa mfs rose rose
101,real,"#InfectiousDiseases A-Z: There are some simple ways to protect yourself from #coronavirus. No. 1 is to wash your hands. The second thing is if you do have symptoms, to practice what we call #RespiratoryEtiquette. https://t.co/3shJutWYh5 https://t.co/o7Cn7eoLAK",infectiousdiseases a z there are some simple ways to protect yourself from coronavirus no is to wash your hands the second thing is if you do have symptoms to practice what we call respiratoryetiquette
102,real,@gigiglasgo We've been alerted to this website which refers to this social media post.\n\nhttps://t.co/faEgmExYaV,gigiglasgo we ve been alerted to this website which refers to this social media post n n
103,real,Watch the press statement with President @vonderleyen on #COVID19 ⬇️\n\nhttps://t.co/GUWoU4QsGb,watch the press statement with president vonderleyen on covid n n
