text,label
'i almost always have good days at school but right when i get home my day turns upside down! #thanksparents',sarcastic
'done working out.. now it’s time for homemade pizza and a redd’s strawberry ale. #imhealthy',sarcastic
'wow that makes me feel real good.',sarcastic
'really all that will happen for my birthday tomorrow is that i ll change my twitter description from 16 to 17.. #awesome',sarcastic
'i like scandal because huck lays it all on the line',sarcastic
'what a sweet time to be leaving the military and be a veteran.',sarcastic
'i really do love fighting with you like it just makes my day so much better..',sarcastic
'how can we go from being such close friends and now we are complete strangers. i guess it was just a summer fling. #confusion #thanks',sarcastic
'love it when my whole family leaves me home by myself',sarcastic
'i just love driving in the rain.',sarcastic
'being sick is so fun.',sarcastic
'i just love not getting home till 8:20 every school night 😍',sarcastic
'gee could this soccer game get any more exciting ?',sarcastic
'my knee brace is going to compliment my farm friday outfit so nicely',sarcastic
'yay for research papers',sarcastic
'can t wait to listen to mike mayock all night',sarcastic
'i have the best luck!',sarcastic
'mt brother just tackled me to the ground infront of all his teammates.. thank you nicholas thats exactly what i wanted to do',sarcastic
'absolutely love when people judge you and the don t even know you',sarcastic
'my phone is only out at dinner so i can #subtweet about you. super cool. i know. #wow #bestfriend',sarcastic
'i love coming home from football then doing homework until i go to bed',sarcastic
'my favorite time of the year on twitter, hockey season......',sarcastic
'ohhhh how i love soccer tan lines...',sarcastic
'i love how this sociology paper makes complete sense.',sarcastic
'why would anyone go to tjs on a thursday oh wait i did #sobusy',sarcastic
'beat la chant... how original...',sarcastic
'spilled ice cream all over me today. today was a good day.',sarcastic
'brandon fucking weeden #fantastic',sarcastic
'had a productive day for our project',sarcastic
'wow...weeden miraculously healthy and has his job back with the hoyer injury.',sarcastic
'those #longhorns sure look impressive!',sarcastic
'i might get a little silly tonight. just a little silly.',sarcastic
'tired. nine hour work shift in the morning. then maybe a five hour shift at night. tomorrow is going to be fun.',sarcastic
'i m going definitely going to need to know transversals and angles when i m older.',sarcastic
' so my mom thinks i   may have slight mental issues   thanks alot mom ',sarcastic
'gravity just seems like an awesome movie',sarcastic
'because being the third wheel is a blast.',sarcastic
'omg i can swing dance !!',sarcastic
'weird how somebody comes up in ur conversation when not even asked for it. #butnotrubbingitin #keepthinkinthat #ltbl',sarcastic
'love getting home from a game late and having tons of hw.',sarcastic
'shout out to my gov teacher for not giving us our study guides back when we have a test tomorrow #youdabest',sarcastic
'aj!!! nice job by evan gattis on that fly ball',sarcastic
'this #braves game is going great.',sarcastic
'i guess you don t care about our friend ship anymore. what a great best friend!',sarcastic
'i love telling a story and realizing at the end that the person you re talking to wasn t listening/doesn t care.',sarcastic
'man... surprised the umps didn t call the  infield fly  rule on that... #barves',sarcastic
'somebody saïd this we was gonna get our ass whooped',sarcastic
'fuck going platinum, i looked at my wrist and it s already platinum.... #makesense',sarcastic
'no dad really it s ok to take 20 hours to bring home my dinner since ya know i haven t eaten since 2 this afternoon #reallyitsok',sarcastic
'having 7 kids who have never played a full nhl season helps so much',sarcastic
'i m really good at calling hockey games',sarcastic
'eliot johnson coming up big for atl.',sarcastic
'remember when t.o. was a big thing? #getyourpopcornready',sarcastic
' i love when i try and make plans and get   stood up   . ',sarcastic
'but now i am going to court again wed to be charged with another #yayme',sarcastic
'hey, i m glad you were there....',sarcastic
'i like way the way friends become strangers',sarcastic
'i love when kels doesn t text me back.😊😒',sarcastic
'i love when people text me and not tell me who they are.',sarcastic
' the fact that i just spent over an hour analyzing the rhetorical effectiveness of   the runaway bunny  ..damn u antonio, damn u. #college ',sarcastic
'not getting a reply for hours... #awesome',sarcastic
'we need more plastic, celebrity worshipping people in this world!',sarcastic
'a huge test in every class tomorrow? oh okay... it s not friday or anything... #thatsmessedup',sarcastic
'well this has gotten off to a great start...',sarcastic
'i don t like boys with dark skin',sarcastic
'omg! what a kiss!!',sarcastic
'i love it when those people i hate gets in trouble. harhar',sarcastic
'looking forward to that 3.5 hours of homework i have',sarcastic
'it was fun flying onto my back on floor tonight after i did a bad whip... 😒',sarcastic
'it s really funny how you do that 😒',sarcastic
'good thing i picked up hoyer from the waiver wire this week',sarcastic
'this team is fun to watch! #browns',sarcastic
'thanks to all the vball girls for drawing on my beautiful car...',sarcastic
'i m glad i did all my homework tonight....',sarcastic
'dead tired and an early class tomorrow #funtimes',sarcastic
'i just love allergies.',sarcastic
'glad i know what i m wearing to a wedding that s two days away 😳',sarcastic
'my sling is pretty cute though',sarcastic
'continuing with walking dead...despite that i don t really know why there are zombies, it s clear we can t be prepared. oh no.',sarcastic
'i m so excited for double gym tomorrow',sarcastic
'i m going to have so much fun in my room playing call of duty!',sarcastic
'6:45am workout 👌 #awesome',sarcastic
'ha i m short? a lot shorter than you',sarcastic
'once again im glad i got the opportunity to help my team..',sarcastic
'oh got love being ignored!',sarcastic
'waiting for your foo to come when you re starving is like waiting for jesus to walk the earth again!! #hungry',sarcastic
'as soon as glee ends it cuts to a picture of kp and a one minute promo about our scandalous school #proudtobeawarrior',sarcastic
'the friends that ignore you are just the greatest.',sarcastic
'i love how accurate #glee is. every single person moves to new york and immediately gets their dream role while still in college.',sarcastic
'well that bad news just topped my night',sarcastic
'the worlds greatest dad award goes to olivia s father #scandalisback',sarcastic
'we talk a lot. it s nice',sarcastic
'defo looking forward to the early start for college now i ve woken up at this time',sarcastic
'sleep all day, sleep all night 😴 life s good',sarcastic
'now that grey s is over i feel the need to do work #pause',sarcastic
'definitely feeling the love.',sarcastic
'oh so you are on a new fandom, such a surprise',sarcastic
'guess no homecoming for me thats just fantastic!!!',sarcastic
'i love getting off work to 500 texts of you bitching at me.',sarcastic
'went through 4 tissue boxes today! as you can tell i feel great!',sarcastic
'good start boys good start',sarcastic
'oh, isn t that shocking.',sarcastic
'no party mccarty? how about a fire with evacuation how s that for a party',sarcastic
'guys are so classy at amat !',sarcastic
'i love coming home at 9:10pm from a swim meet😍💜 #sike',sarcastic
'some good ice here in san jose huh?',sarcastic
'yeah these thursday night games are so good for the players.',sarcastic
'barely started doing my essay. wooo',sarcastic
'glad allergy season is here to kill me and my throat',sarcastic
